;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;479.28772180554074;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;457.3161795487499;;;
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;421.36915248347407;;;
3;3;title;582;770;615;786;778.0;0.0;1;[np.float64(668.0)];[np.float64(26.043636035919235)];334.0;334.0;1;3.3647;3.16;380.4416846106396;3.26;334.0;334.0
4;4;and;623;770;657;786;778.0;0.0;1;[np.float64(670.0)];[np.float64(22.340665817260742)];167.0;167.0;1;3.2771;3.0869;338.53418696130854;3.18;167.0;167.0
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(669.0)];[np.float64(26.76953277587893)];200.0;200.0;1;3.2966;3.1224;285.6896917907375;3.21;200.0;367.0
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;260.78495102536834;;;
7;7;the;742;770;771;786;778.0;0.0;1;[np.float64(671.0)];[np.float64(28.03910598754885)];200.0;200.0;1;3.3199;3.1147;224.959252463375;3.22;200.0;200.0
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(672.0)];[np.float64(27.194187831878708)];333.0;333.0;1;3.3166;3.1602;172.34810565484293;3.24;333.0;333.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(673.0)];[np.float64(26.312510108947777)];200.0;200.0;1;3.3361;3.1694;68.93676835098735;3.25;200.0;200.0
10;10;in;940;770;954;786;778.0;0.0;1;[];[];0.0;0.0;0;;;47.147227798272226;;;
11;11;the;962;770;991;786;778.0;0.0;1;[np.float64(674.0)];[np.float64(24.090315566044016)];233.0;233.0;1;3.3688;3.2046;24.090315566044016;3.29;233.0;233.0
12;12;image?;1000;770;1067;790;780.0;2.0;1;[];[];0.0;0.0;0;;;24.388766901296247;;;
