;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;In;268;383;283;399;391.0;;1;[np.float64(1474.0)];[np.float64(8.323657235354286)];234.0;234.0;1;3.4383;3.2952;568.0610507976916;3.37;234.0;234.0
1;1;this;292;383;324;399;391.0;0.0;1;[];[];0.0;0.0;0;;;527.3074444787533;;;
2;2;image,;333;383;395;402;392.5;1.5;1;[np.float64(1473.0), np.float64(1475.0), np.float64(1476.0)];[np.float64(4.046511904442503), np.float64(4.178000450134277), np.float64(6.8771764113514475)];366.0;100.0;3;3.3969;3.29;456.4546884129244;3.34;122.0;600.0
3;3;|;405;383;407;399;391.0;1.5;1;[];[];0.0;0.0;0;;;444.9448531838342;;;
4;4;can;417;387;450;399;393.0;2.0;1;[np.float64(1477.0)];[np.float64(9.957077366965166)];234.0;234.0;1;3.3814;3.2592;402.37809882114186;3.32;234.0;234.0
5;5;see;458;387;492;398;392.5;0.5;1;[];[];0.0;0.0;0;;;361.0677986384347;;;
6;6;a;500;387;510;398;392.5;0.0;1;[];[];0.0;0.0;0;;;343.33920751172167;;;
7;7;couch,;518;383;580;401;392.0;0.5;1;[np.float64(1478.0)];[np.float64(7.417451622161626)];400.0;400.0;1;3.3682;3.2314;274.08089819030624;3.3;400.0;400.0
8;8;a;590;387;600;398;392.5;0.5;1;[];[];0.0;0.0;0;;;255.26670840639687;;;
9;9;chair,;608;383;659;401;392.0;0.5;1;[np.float64(1479.0)];[np.float64(1.7857429640633313)];234.0;234.0;1;3.3668;3.1883;197.57090674307688;3.28;234.0;234.0
10;10;and;668;383;702;399;391.0;1.0;1;[];[];0.0;0.0;0;;;157.7153170345951;;;
11;11;a;710;387;720;398;392.5;1.5;1;[];[];0.0;0.0;0;;;141.65733453813448;;;
12;12;refrigerator.;729;383;839;402;392.5;0.0;1;[np.float64(1480.0), np.float64(1481.0)];[np.float64(1.7268669605255127), np.float64(1.3971033096313477)];700.0;200.0;2;3.3208;3.2072;57.60210241862802;3.26;350.0;700.0
13;13;The;848;383;884;399;391.0;1.5;1;[];[];0.0;0.0;0;;;59.911595734838514;;;
14;14;couch;892;383;948;399;391.0;0.0;1;[np.float64(1482.0)];[np.float64(0.0)];133.0;133.0;1;3.29;3.1595;74.39640833417948;3.22;133.0;133.0
15;15;is;957;383;971;399;391.0;0.0;1;[];[];0.0;0.0;0;;;124.47389583332084;;;
16;16;brown,;980;383;1042;401;392.0;1.0;1;[np.float64(1483.0), np.float64(1484.0)];[np.float64(3.474269104003838), np.float64(0.0)];534.0;334.0;2;3.2812;3.1896;144.2429620889006;3.24;267.0;534.0
17;17;and;1051;383;1085;399;391.0;1.0;1;[np.float64(1485.0)];[np.float64(0.0)];142.0;142.0;1;3.3235;3.1767;211.75903447876203;3.25;142.0;142.0
18;18;the;1093;383;1122;399;391.0;0.0;1;[np.float64(1486.0)];[np.float64(3.982574462890625)];92.0;92.0;1;3.3686;3.2341;252.32298049545923;3.3;92.0;92.0
19;19;chair;1130;383;1177;399;391.0;0.0;1;[];[];0.0;0.0;0;;;288.39870513206904;;;
20;20;is;1185;383;1198;399;391.0;0.0;1;[];[];0.0;0.0;0;;;342.38953833136924;;;
21;21;black.;1207;383;1261;398;390.5;0.5;1;[np.float64(1487.0)];[np.float64(3.4552520343235074)];233.0;233.0;1;3.3692;3.2501;364.23636843880377;3.31;233.0;233.0
22;22;The;478;465;514;481;473.0;82.5;2;[];[];0.0;0.0;0;;;333.9483902513049;;;
23;23;refrigerator;522;466;628;485;475.5;2.5;2;[np.float64(1489.0)];[np.float64(1.0108826160430908)];400.0;400.0;1;3.3387;3.1396;220.0071066100036;3.24;400.0;400.0
24;24;is;635;466;649;481;473.5;2.0;2;[];[];0.0;0.0;0;;;199.01915953061572;;;
25;25;white,;657;466;712;483;474.5;1.0;2;[np.float64(1488.0), np.float64(1490.0)];[np.float64(5.625842094421387), np.float64(3.264768600463867)];300.0;133.0;2;3.3357;3.1443;136.07763432825482;3.24;150.0;700.0
26;26;and;721;466;755;481;473.5;1.0;2;[];[];0.0;0.0;0;;;93.16294649970582;;;
27;27;it;764;466;773;481;473.5;0.0;2;[np.float64(1491.0)];[np.float64(5.71614941840032)];200.0;200.0;1;3.3095;3.1466;75.22759335296408;3.23;200.0;200.0
28;28;is;782;466;795;481;473.5;0.0;2;[];[];0.0;0.0;0;;;53.36575621542854;;;
29;29;placed;804;466;865;485;475.5;2.0;2;[np.float64(1492.0)];[np.float64(7.088500022888184)];108.0;108.0;1;3.3167;3.1473;7.088500022888184;3.23;108.0;108.0
30;30;in;874;466;889;481;473.5;2.0;2;[];[];0.0;0.0;0;;;27.052326608281074;;;
31;31;the;897;466;926;481;473.5;0.0;2;[];[];0.0;0.0;0;;;49.616083512155356;;;
32;32;kitchen;934;466;1002;481;473.5;0.0;2;[];[];0.0;0.0;0;;;86.39839338105403;;;
33;33;area.;1010;470;1057;481;475.5;2.0;2;[];[];0.0;0.0;0;;;162.48591359650754;;;
