;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[];[];0.0;0.0;0;;;374.189370027206;;;
1;1;type;589;771;628;790;780.5;2.5;1;[];[];0.0;0.0;0;;;328.3807325219706;;;
2;2;of;637;770;654;786;778.0;2.5;1;[];[];0.0;0.0;0;;;302.384067802345;;;
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(1381.0), np.float64(1382.0)];[np.float64(20.729504300808067), np.float64(24.384925842285043)];400.0;300.0;2;3.3664;3.1793;216.78595388183138;3.27;200.0;400.0
4;4;can;748;774;780;786;780.0;2.0;1;[];[];0.0;0.0;0;;;177.7080571133976;;;
5;5;you;789;774;821;790;782.0;2.0;1;[np.float64(1383.0)];[np.float64(31.875044536590508)];333.0;333.0;1;3.286;3.1489;137.40689216955593;3.22;333.0;333.0
6;6;see;830;774;862;786;780.0;2.0;1;[];[];0.0;0.0;0;;;97.68907036292937;;;
7;7;in;871;770;885;786;778.0;2.0;1;[np.float64(1384.0)];[np.float64(26.48023458015029)];166.0;166.0;1;3.2617;3.1271;74.58743558890623;3.19;166.0;166.0
8;8;this;893;770;926;786;778.0;0.0;1;[];[];0.0;0.0;0;;;38.389920557441016;;;
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(1385.0)];[np.float64(24.71992731094349)];200.0;200.0;1;3.2644;3.1309;24.71992731094349;3.2;200.0;200.0
