;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[];[];0.0;0.0;0;;;450.00015644273833;;;
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;409.87226095193716;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(2389.0), np.float64(2390.0)];[np.float64(35.46881736814976), np.float64(32.60193953904202)];467.0;267.0;2;3.0971;2.9137;368.72326665345366;3.01;233.5;467.0
3;3;the;624;770;652;786;778.0;0.0;1;[np.float64(2391.0)];[np.float64(42.20849010976668)];233.0;233.0;1;3.0614;2.8765;332.1659449306226;2.97;233.0;233.0
4;4;flock;660;770;703;786;778.0;0.0;1;[];[];0.0;0.0;0;;;281.9654809980082;;;
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(2392.0)];[np.float64(43.13135275581403)];600.0;600.0;1;3.0868;2.9316;256.49452126047856;3.01;600.0;600.0
6;6;birds;737;770;781;786;778.0;0.0;1;[];[];0.0;0.0;0;;;205.94963792405676;;;
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(2393.0)];[np.float64(41.75677753984928)];300.0;300.0;1;3.0447;2.9166;152.61406544598358;2.98;300.0;300.0
8;8;over;846;774;886;786;780.0;0.0;1;[];[];0.0;0.0;0;;;110.22773627495354;;;
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(2394.0)];[np.float64(48.07061504950115)];234.0;234.0;1;3.0314;2.9046;79.04586522978622;2.97;234.0;234.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(2395.0), np.float64(2401.0)];[np.float64(37.799264112114884), np.float64(53.972026601433754)];509.0;167.0;2;3.0629;2.9332;53.972026601433754;3.0;254.5;167.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(2396.0)];[np.float64(37.80649448931217)];133.0;133.0;1;3.0484;2.9069;57.30159923522422;2.98;133.0;475.0
