;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[2061, 2063, 2065];[np.float64(6.773041009902954), np.float64(8.90589714050293), np.float64(14.814245087759787)];901.0;267.0;3;4.291;4.1129;334.6105863730937;4.2;300.3333;267.0
1;1;is;549;770;562;786;778.0;2.0;1;[];[];0.0;0.0;0;;;313.77913791025287;;;
2;2;the;570;770;599;786;778.0;0.0;1;[2060, 2064, 2066];[np.float64(12.240530967712402), np.float64(13.522484643118673), np.float64(18.96467876434326)];500.0;134.0;3;4.3239;4.141;277.1380180057873;4.23;166.6667;401.0
3;3;quote;607;771;660;790;780.5;2.5;1;[2062];[np.float64(16.27964973449707)];100.0;100.0;1;4.2222;4.0761;217.18679250040748;4.15;100.0;1100.0
4;4;"""Little";668;770;720;786;778.0;2.5;1;[2067, 2068];[np.float64(15.77981948852539), np.float64(13.03341019153595)];467.0;200.0;2;4.2459;4.076;158.48036521813717;4.16;233.5;467.0
5;5;things;728;770;785;790;780.0;2.0;1;[2069];[np.float64(4.395552396774292)];400.0;400.0;1;3.8;3.7358;97.15432892648973;3.77;400.0;400.0
6;6;can;793;774;825;786;780.0;0.0;1;[];[];0.0;0.0;0;;;65.84306088722147;;;
7;7;grow;834;774;879;790;782.0;2.0;1;[2070];[np.float64(2.2783641815185547)];300.0;300.0;1;3.1581;3.1321;44.97101669311519;3.15;300.0;300.0
8;8;"big""";887;770;921;790;780.0;2.0;1;[2079];[np.float64(43.26701671150426)];167.0;167.0;1;3.3583;3.3675;43.26701671150426;3.36;167.0;167.0
9;9;significant?;930;770;1035;790;780.0;0.0;1;[2071];[np.float64(1.3169403076171875)];200.0;200.0;1;2.7893;2.7899;70.12171494788707;2.79;200.0;367.0
