;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[np.float64(5417.0), np.float64(5418.0), np.float64(5437.0), np.float64(5448.0)];[np.float64(0.0), np.float64(3.3763778686522983), np.float64(10.506650924682617), np.float64(15.776091731540873)];1001.0;200.0;4;3.2834;3.1989;15.776091731540873;3.24;250.25;534.0
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;73.66182820717893;;;
2;2;the;576;770;604;786;778.0;0.0;1;[np.float64(5438.0)];[np.float64(2.4946571350097884)];166.0;166.0;1;3.2531;3.1598;94.65495809866937;3.21;166.0;166.0
3;3;name;613;774;664;786;780.0;2.0;1;[np.float64(5419.0)];[np.float64(2.9857590539114653)];233.0;233.0;1;3.2969;3.2236;131.64818570464953;3.26;233.0;233.0
4;4;of;673;770;690;786;778.0;2.0;1;[np.float64(5420.0)];[np.float64(0.5836977958679199)];333.0;333.0;1;3.2642;3.2283;191.64276168807254;3.25;333.0;333.0
5;5;the;697;770;726;786;778.0;0.0;1;[np.float64(5439.0)];[np.float64(0.9168487548828352)];166.0;166.0;1;3.1832;3.1382;215.6414371837508;3.16;166.0;166.0
6;6;school;735;770;794;786;778.0;0.0;1;[np.float64(5440.0)];[np.float64(0.0)];166.0;166.0;1;3.1386;3.1573;253.63985266345733;3.15;166.0;333.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[np.float64(5421.0)];[np.float64(0.0)];334.0;334.0;1;3.1997;3.2066;321.63795165008105;3.2;334.0;334.0
8;8;in;910;770;924;786;778.0;0.0;1;[np.float64(5422.0)];[np.float64(0.0)];200.0;200.0;1;3.1526;3.1947;428.63618159745675;3.17;200.0;1165.0
9;9;the;932;770;961;786;778.0;0.0;1;[];[];0.0;0.0;0;;;450.6359218416643;;;
10;10;image?;970;770;1038;790;780.0;2.0;1;[];[];0.0;0.0;0;;;488.6308609008789;;;
