;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;259;383;296;398;390.5;;1;[np.float64(2783.0), np.float64(2798.0)];[np.float64(45.250846719741844), np.float64(33.547877407074)];500.0;333.0;2;3.2735;3.238;423.50612218799415;3.26;250.0;333.0
1;1;quote;303;384;356;402;393.0;2.5;1;[np.float64(2797.0), np.float64(2799.0), np.float64(2800.0)];[np.float64(13.917377114295903), np.float64(31.838029861450195), np.float64(25.80178764442941)];534.0;133.0;3;3.2644;3.2391;364.06584393009103;3.25;178.0;701.0
2;2;written;364;383;427;398;390.5;2.5;1;[np.float64(2782.0), np.float64(2801.0)];[np.float64(47.78717660903925), np.float64(33.50257227327363)];400.0;100.0;2;3.341;3.298;296.54178097132433;3.32;200.0;433.0
3;3;in;436;383;450;398;390.5;0.0;1;[];[];0.0;0.0;0;;;274.64179687641007;;;
4;4;the;458;383;488;398;390.5;0.0;1;[np.float64(2784.0)];[np.float64(41.787020969390824)];167.0;167.0;1;3.2064;3.1404;238.91257754752004;3.17;167.0;167.0
5;5;image;496;383;552;402;392.5;2.0;1;[np.float64(2802.0)];[np.float64(27.65077298028126)];234.0;234.0;1;3.312;3.2231;178.94764616118067;3.27;234.0;234.0
6;6;is:;561;383;580;398;390.5;2.0;1;[];[];0.0;0.0;0;;;156.89351366399248;;;
7;7;"""forgive";589;383;661;402;392.5;2.0;1;[np.float64(2785.0)];[np.float64(41.35890283673341)];267.0;267.0;1;3.2944;3.257;96.7724028858636;3.28;267.0;267.0
8;8;yourself;669;383;746;402;392.5;0.0;1;[np.float64(2786.0), np.float64(2803.0)];[np.float64(20.591317176818848), np.float64(83.19429629189625)];392.0;159.0;2;3.3229;3.2868;83.19429629189625;3.3;196.0;159.0
9;9;for;752;383;777;398;390.5;2.0;1;[];[];0.0;0.0;0;;;96.59540857344177;;;
10;10;not;785;384;813;398;391.0;0.5;1;[];[];0.0;0.0;0;;;114.73057401300642;;;
11;11;knowing;822;383;899;402;392.5;1.5;1;[];[];0.0;0.0;0;;;139.17082693335095;;;
12;12;what;907;383;953;399;391.0;1.5;1;[np.float64(2787.0), np.float64(2791.0)];[np.float64(23.373002529144287), np.float64(27.907212495803833)];575.0;175.0;2;3.2596;3.2633;214.63480546798542;3.26;287.5;175.0
13;13;you;960;387;993;402;394.5;3.5;1;[np.float64(2788.0), np.float64(2790.0)];[np.float64(23.36139014155101), np.float64(17.778130102157604)];460.0;126.0;2;3.1106;3.107;263.0685299469763;3.11;230.0;126.0
14;14;didn't;1002;383;1052;398;390.5;4.0;1;[np.float64(2789.0), np.float64(2792.0)];[np.float64(17.88861846923828), np.float64(12.643018436431873)];366.0;200.0;2;3.2822;3.2236;304.32588800183424;3.25;183.0;1100.0
15;15;know;1060;383;1109;399;391.0;0.5;1;[np.float64(2793.0)];[np.float64(5.827800305068896)];266.0;266.0;1;3.4031;3.3494;360.03700710686456;3.38;266.0;266.0
16;16;before;1118;383;1177;399;391.0;0.0;1;[];[];0.0;0.0;0;;;416.5818472490319;;;
17;17;you;1185;387;1218;402;394.5;3.5;1;[np.float64(2794.0)];[np.float64(6.6446745590594025)];166.0;166.0;1;3.3569;3.3076;481.8041793966035;3.33;166.0;166.0
18;18;lived;1227;383;1269;398;390.5;4.0;1;[];[];0.0;0.0;0;;;523.8744715517986;;;
19;19;through;716;465;787;485;475.0;84.5;2;[np.float64(2795.0), np.float64(2796.0)];[np.float64(25.308895569015803), np.float64(3.6458683013915447)];367.0;267.0;2;3.2489;3.2291;5.57053579009999;3.24;183.5;1835.0
20;20;"it.""";797;465;820;481;473.0;2.0;2;[];[];0.0;0.0;0;;;86.66869642569708;;;
