;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Yes,;295;383;336;401;392.0;;1;[np.float64(3266.0), np.float64(3267.0)];[np.float64(34.56645846034684), np.float64(33.51118849840645)];567.0;433.0;2;3.4745;3.4471;579.685685451167;3.46;283.5;567.0
1;1;there;345;383;394;399;391.0;1.0;1;[];[];0.0;0.0;0;;;522.6428466556896;;;
2;2;is;402;383;416;399;391.0;0.0;1;[np.float64(3268.0)];[np.float64(28.942686758716462)];167.0;167.0;1;3.4876;3.4695;500.93835210337693;3.48;167.0;167.0
3;3;a;424;387;434;398;392.5;1.5;1;[];[];0.0;0.0;0;;;483.3739903075996;;;
4;4;purple;443;383;501;403;393.0;0.5;1;[np.float64(3269.0)];[np.float64(16.619572281837463)];133.0;133.0;1;3.6117;3.6135;416.5883099466818;3.61;133.0;133.0
5;5;umbrella;509;383;589;399;391.0;2.0;1;[np.float64(3270.0), np.float64(3271.0)];[np.float64(23.10741629967322), np.float64(26.184777259826603)];533.0;433.0;2;3.5872;3.5773;331.6221183150257;3.58;266.5;533.0
6;6;near;598;387;640;399;393.0;2.0;1;[];[];0.0;0.0;0;;;282.5611040640976;;;
7;7;the;647;383;676;399;391.0;2.0;1;[];[];0.0;0.0;0;;;248.40050631031963;;;
8;8;green;684;387;737;402;394.5;3.5;1;[np.float64(3272.0)];[np.float64(10.39696812629694)];200.0;200.0;1;3.5268;3.5195;190.77091271051253;3.52;200.0;200.0
9;9;leaves;746;383;807;399;391.0;3.5;1;[np.float64(3273.0)];[np.float64(16.171819372525245)];134.0;134.0;1;3.4253;3.4758;132.5811774350706;3.45;134.0;134.0
10;10;in;816;383;830;399;391.0;0.0;1;[];[];0.0;0.0;0;;;115.64006083106408;;;
11;11;the;838;383;867;399;391.0;0.0;1;[];[];0.0;0.0;0;;;93.95650741471772;;;
12;12;image.;876;383;937;402;392.5;1.5;1;[np.float64(3274.0)];[np.float64(15.522878766059819)];400.0;400.0;1;3.424;3.4431;80.58244759695873;3.43;400.0;400.0
13;13;It;947;383;958;399;391.0;1.5;1;[];[];0.0;0.0;0;;;91.4397844826941;;;
14;14;appears;966;387;1042;403;395.0;4.0;1;[np.float64(3275.0), np.float64(3276.0)];[np.float64(11.83369493484497), np.float64(4.634719066873648)];366.0;200.0;2;3.3678;3.3679;97.35891956762313;3.37;183.0;366.0
15;15;to;1050;384;1067;398;391.0;4.0;1;[];[];0.0;0.0;0;;;163.63881886963011;;;
16;16;be;1076;383;1098;398;390.5;0.5;1;[];[];0.0;0.0;0;;;186.38138569547456;;;
17;17;left;1106;383;1134;399;391.0;0.5;1;[np.float64(3277.0)];[np.float64(4.203902721405029)];133.0;133.0;1;3.3735;3.3321;213.15460205288193;3.35;133.0;133.0
18;18;behind;1142;383;1204;399;391.0;0.0;1;[np.float64(3278.0)];[np.float64(19.974847555160522)];67.0;67.0;1;3.402;3.3478;246.6757352915438;3.37;67.0;67.0
19;19;by;1213;383;1234;402;392.5;1.5;1;[];[];0.0;0.0;0;;;313.61333532773494;;;
20;20;someone,;466;470;559;483;476.5;84.0;2;[np.float64(3279.0)];[np.float64(27.40936267375946)];266.0;266.0;1;3.3847;3.3497;350.91619437081476;3.37;266.0;266.0
21;21;possibly;569;465;646;485;475.0;1.5;2;[np.float64(3280.0)];[np.float64(12.185598373413086)];300.0;300.0;1;3.3124;3.2991;263.91619437081476;3.31;300.0;300.0
22;22;a;654;470;664;481;475.5;0.5;2;[];[];0.0;0.0;0;;;245.92128576888473;;;
23;23;pedestrian;673;465;771;485;475.0;0.5;2;[np.float64(3281.0)];[np.float64(4.87467622756958)];267.0;267.0;1;3.2808;3.3292;138.91619437081476;3.3;267.0;267.0
24;24;who;779;465;818;481;473.0;2.0;2;[];[];0.0;0.0;0;;;91.9298152288501;;;
25;25;forgot;826;466;881;485;475.5;2.5;2;[];[];0.0;0.0;0;;;28.916194370814765;;;
26;26;it;889;465;899;481;473.0;2.5;2;[];[];0.0;0.0;0;;;11.030296457418014;;;
27;27;while;906;465;954;481;473.0;0.0;2;[np.float64(3282.0)];[np.float64(1.5824475969587297)];233.0;233.0;1;3.3458;3.3918;1.5824475969587297;3.37;233.0;233.0
28;28;walking;962;465;1033;485;475.0;2.0;2;[];[];0.0;0.0;0;;;52.083805629185235;;;
29;29;by.;1042;465;1068;485;475.0;0.0;2;[];[];0.0;0.0;0;;;132.08380562918524;;;
