;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;267;261;303;276;268.5;;1;[];[];0.0;0.0;0;;;470.27912876438694;;;
1;1;purpose;312;265;388;280;272.5;4.0;1;[np.float64(640.0)];[np.float64(29.40766448479195)];234.0;234.0;1;3.2918;3.2608;404.5886359334289;3.28;234.0;234.0
2;2;of;396;261;414;276;268.5;4.0;1;[];[];0.0;0.0;0;;;389.9390800672679;;;
3;3;the;420;261;450;276;268.5;0.0;1;[];[];0.0;0.0;0;;;367.3287913236168;;;
4;4;Om;458;261;490;276;268.5;0.0;1;[np.float64(641.0)];[np.float64(32.92930308255285)];167.0;167.0;1;3.2039;3.1784;344.88541029884817;3.19;167.0;167.0
5;5;chanting;498;261;579;280;270.5;2.0;1;[];[];0.0;0.0;0;;;304.1759394532386;;;
6;6;in;588;261;602;276;268.5;2.0;1;[np.float64(642.0)];[np.float64(30.147272283471718)];167.0;167.0;1;3.2237;3.2097;302.0154980822418;3.22;167.0;167.0
7;7;the;610;261;639;276;268.5;0.0;1;[];[];0.0;0.0;0;;;295.9133377966766;;;
8;8;image;648;261;704;280;270.5;2.0;1;[np.float64(643.0)];[np.float64(22.925356301394345)];200.0;200.0;1;3.3034;3.3119;290.30542388829326;3.31;200.0;200.0
9;9;is;713;261;726;276;268.5;2.0;1;[np.float64(646.0)];[np.float64(24.771197423067974)];166.0;166.0;1;3.4953;3.5118;297.4582126857165;3.5;166.0;166.0
10;10;to;734;261;751;276;268.5;0.0;1;[];[];0.0;0.0;0;;;301.22504639819067;;;
11;11;promote;760;261;837;280;270.5;2.0;1;[np.float64(644.0), np.float64(647.0)];[np.float64(23.06281629475683), np.float64(27.56825581463903)];566.0;266.0;2;3.4982;3.4929;303.9936901197358;3.5;283.0;266.0
12;12;positive;845;261;918;280;270.5;0.0;1;[np.float64(645.0), np.float64(648.0)];[np.float64(15.206518606706084), np.float64(19.48928025635803)];633.0;366.0;2;3.4741;3.4703;339.07242942887905;3.47;316.5;1099.0
13;13;transformation;925;261;1063;276;268.5;2.0;1;[np.float64(649.0)];[np.float64(20.057485553351285)];267.0;267.0;1;3.4122;3.3461;389.53763154973836;3.38;267.0;267.0
14;14;and;1071;261;1105;276;268.5;0.0;1;[np.float64(651.0)];[np.float64(9.766763123598992)];200.0;200.0;1;3.4024;3.3423;497.56623754502755;3.37;200.0;200.0
15;15;meditation.;1114;261;1217;276;268.5;0.0;1;[np.float64(650.0), np.float64(652.0)];[np.float64(11.540502120922099), np.float64(2.2868267622861254)];366.0;233.0;2;3.3844;3.3096;532.845032766639;3.35;183.0;566.0
16;16;The;1226;261;1262;276;268.5;0.0;1;[np.float64(653.0)];[np.float64(15.527502926913257)];100.0;100.0;1;3.3848;3.3062;629.2592818456794;3.35;100.0;100.0
17;17;group;248;346;302;362;354.0;85.5;2;[];[];0.0;0.0;0;;;422.69674520873826;;;
18;18;of;310;342;328;358;350.0;4.0;2;[np.float64(655.0)];[np.float64(17.568908366289975)];200.0;200.0;1;3.3337;3.312;402.3742788092891;3.32;200.0;200.0
19;19;people;335;342;398;362;352.0;2.0;2;[np.float64(654.0), np.float64(656.0)];[np.float64(0.0), np.float64(16.69499346884811)];399.0;133.0;2;3.3658;3.3787;342.4467128389853;3.37;199.5;599.0
20;20;is;406;342;420;358;350.0;2.0;2;[];[];0.0;0.0;0;;;327.83642634900633;;;
21;21;sitting;429;342;484;362;352.0;2.0;2;[np.float64(657.0)];[np.float64(13.996826562014462)];300.0;300.0;1;3.422;3.4446;279.132741778814;3.43;300.0;300.0
22;22;in;493;342;507;358;350.0;2.0;2;[];[];0.0;0.0;0;;;267.54335437936487;;;
23;23;a;515;346;526;358;352.0;2.0;2;[];[];0.0;0.0;0;;;256.4250601850116;;;
24;24;circle,;534;342;589;360;351.0;1.0;2;[np.float64(658.0)];[np.float64(21.389959438967125)];433.0;433.0;1;3.5609;3.5278;225.2953853179582;3.54;433.0;433.0
25;25;focusing;597;342;678;362;352.0;1.0;2;[np.float64(659.0)];[np.float64(21.029787096110226)];266.0;266.0;1;3.5191;3.4911;208.30542388829326;3.51;266.0;266.0
26;26;on;686;346;708;358;352.0;0.0;2;[np.float64(661.0)];[np.float64(11.229696187106015)];200.0;200.0;1;3.3333;3.3916;212.92212824840286;3.36;200.0;200.0
27;27;the;716;342;745;358;350.0;2.0;2;[np.float64(660.0)];[np.float64(15.525622996416928)];200.0;200.0;1;3.4171;3.4222;217.27278171490101;3.42;200.0;400.0
28;28;chant,;753;342;810;361;351.5;1.5;2;[];[];0.0;0.0;0;;;225.23314928071025;;;
29;29;which;819;342;874;358;350.0;1.5;2;[np.float64(662.0)];[np.float64(5.698579020314412)];234.0;234.0;1;3.3137;3.3345;259.48485086050835;3.32;234.0;234.0
30;30;is;882;342;896;358;350.0;0.0;2;[];[];0.0;0.0;0;;;300.16630170013065;;;
31;31;a;909;346;914;358;352.0;2.0;2;[];[];0.0;0.0;0;;;319.82381830471195;;;
32;32;deep;923;342;969;362;352.0;0.0;2;[np.float64(663.0)];[np.float64(11.714285286990048)];300.0;300.0;1;3.3128;3.2992;327.8692700139897;3.31;300.0;300.0
33;33;mantra;978;343;1042;358;350.5;1.5;2;[np.float64(664.0)];[np.float64(7.536729535189522)];334.0;334.0;1;3.2777;3.2779;374.24192897175396;3.28;334.0;334.0
