;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(1095.0), np.float64(1098.0)];[np.float64(0.0), np.float64(2.0695621967315674)];567.0;300.0;2;4.3383;4.2976;378.96875381469727;4.32;283.5;300.0
1;1;is;531;770;544;786;778.0;0.0;1;[];[];0.0;0.0;0;;;356.96875381469727;;;
2;2;the;552;770;580;786;778.0;0.0;1;[];[];0.0;0.0;0;;;320.96875381469727;;;
3;3;full;588;770;615;786;778.0;0.0;1;[np.float64(1096.0), np.float64(1099.0), np.float64(1102.0)];[np.float64(0.0), np.float64(0.0), np.float64(2.962977409362793)];667.0;233.0;3;4.3578;4.3066;285.96875381469727;4.33;222.3333;233.0
4;4;name;624;774;675;786;780.0;2.0;1;[np.float64(1100.0), np.float64(1103.0)];[np.float64(5.165071105957054), np.float64(9.059210300445557)];367.0;167.0;2;4.4155;4.3402;225.96875381469727;4.38;183.5;167.0
5;5;of;683;770;701;786;778.0;2.0;1;[];[];0.0;0.0;0;;;199.96875381469727;;;
6;6;the;708;770;736;786;778.0;0.0;1;[np.float64(1097.0), np.float64(1101.0)];[np.float64(2.502108097076416), np.float64(2.5626032497587268)];533.0;200.0;2;4.3072;4.2842;164.96875381469727;4.3;266.5;1601.0
7;7;institute;745;770;818;786;778.0;0.0;1;[];[];0.0;0.0;0;;;82.96875381469727;;;
8;8;mentioned;827;770;925;786;778.0;0.0;1;[np.float64(1104.0), np.float64(1105.0)];[np.float64(0.0), np.float64(0.0)];367.0;234.0;2;4.3126;4.2957;0.0;4.3;183.5;367.0
9;9;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;33.031246185302734;;;
10;10;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;55.031246185302734;;;
11;11;image?;994;770;1062;790;780.0;2.0;1;[];[];0.0;0.0;0;;;93.03124618530273;;;
