;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;306;425;342;440;432.5;;1;[np.float64(4105.0)];[np.float64(22.294478552682108)];225.0;225.0;1;4.0706;3.9506;689.6708424070752;4.01;225.0;225.0
1;1;man;351;429;390;440;434.5;2.0;1;[np.float64(4106.0)];[np.float64(26.50175354900352)];200.0;200.0;1;3.959;3.8479;641.6720473143135;3.9;200.0;200.0
2;2;in;399;425;413;440;432.5;2.0;1;[];[];0.0;0.0;0;;;618.6726909227626;;;
3;3;the;421;425;450;440;432.5;0.0;1;[np.float64(4107.0), np.float64(4123.0)];[np.float64(23.397754192352238), np.float64(13.229019165039006)];400.0;200.0;2;4.0112;3.9064;581.6738330904316;3.96;200.0;200.0
4;4;image;459;425;515;444;434.5;2.0;1;[np.float64(4108.0), np.float64(4122.0)];[np.float64(8.231780597141835), np.float64(4.788074970245418)];434.0;234.0;2;4.0248;3.9554;516.6552277280049;3.99;217.0;234.0
5;5;is;524;425;537;440;432.5;2.0;1;[np.float64(4124.0)];[np.float64(7.7956318855285645)];233.0;233.0;1;4.073;3.9101;494.6771919227684;3.99;233.0;233.0
6;6;riding;546;425;596;444;434.5;2.0;1;[np.float64(4109.0), np.float64(4111.0), np.float64(4121.0)];[np.float64(2.0926194190979004), np.float64(0.0), np.float64(0.2328939437865074)];767.0;300.0;3;4.0607;4.0313;435.6553193355953;4.05;255.6667;300.0
7;7;skis;605;425;641;440;432.5;2.0;1;[np.float64(4114.0), np.float64(4125.0)];[np.float64(5.0265383039201765), np.float64(12.647823095321712)];434.0;234.0;2;4.1371;4.0229;390.6831700040172;4.08;217.0;234.0
8;8;down;649;425;699;440;432.5;0.0;1;[np.float64(4110.0), np.float64(4112.0), np.float64(4115.0)];[np.float64(4.357333045015934), np.float64(0.0), np.float64(9.386878776550247)];734.0;367.0;3;4.1131;4.0707;332.688127323536;4.09;244.6667;767.0
9;9;a;708;429;718;440;434.5;2.0;1;[];[];0.0;0.0;0;;;313.69014987925993;;;
10;10;snow-covered;726;425;860;440;432.5;2.0;1;[np.float64(4113.0), np.float64(4116.0), np.float64(4126.0)];[np.float64(3.7447162866592976), np.float64(4.56405067443842), np.float64(2.80963134765625)];1500.0;800.0;3;4.1194;4.0751;171.7194379956084;4.1;500.0;1601.0
11;11;slope;869;425;919;444;434.5;2.0;1;[np.float64(4127.0)];[np.float64(7.306272268295288)];267.0;267.0;1;4.1767;4.1154;112.65699464450356;4.15;267.0;267.0
12;12;while;927;425;975;440;432.5;2.0;1;[np.float64(4117.0), np.float64(4118.0), np.float64(4128.0)];[np.float64(3.171359013688658), np.float64(3.4572601318359375), np.float64(2.022724151611328)];1100.0;400.0;3;4.0885;4.0896;56.85047344459818;4.09;366.6667;633.0
13;13;holding;984;425;1051;444;434.5;2.0;1;[np.float64(4129.0)];[np.float64(0.7135263511112271)];467.0;467.0;1;3.5352;3.4496;0.7135263511112271;3.49;467.0;467.0
14;14;an;1059;429;1081;440;434.5;0.0;1;[np.float64(4119.0)];[np.float64(0.0)];366.0;366.0;1;4.1208;4.144;27.748528744359035;4.13;366.0;366.0
15;15;ax;1090;429;1111;440;434.5;0.0;1;[];[];0.0;0.0;0;;;58.53535065430404;;;
16;16;in;1120;425;1134;440;432.5;2.0;1;[np.float64(4120.0)];[np.float64(0.0)];333.0;333.0;1;4.1556;4.1789;88.47091711409237;4.17;333.0;2934.0
17;17;his;1143;425;1168;440;432.5;0.0;1;[];[];0.0;0.0;0;;;111.44498806172521;;;
18;18;hand.;1177;425;1228;440;432.5;0.0;1;[];[];0.0;0.0;0;;;145.42167439107047;;;
