;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;In;266;261;281;276;268.5;;1;[np.float64(4835.0)];[np.float64(51.00796437263489)];192.0;192.0;1;3.1382;3.1711;667.5730475588584;3.15;192.0;192.0
1;1;the;289;261;318;276;268.5;0.0;1;[];[];0.0;0.0;0;;;635.2104467446674;;;
2;2;image,;327;261;388;280;270.5;2.0;1;[];[];0.0;0.0;0;;;573.3309856063611;;;
3;3;|;399;261;401;276;268.5;2.0;1;[np.float64(4836.0)];[np.float64(59.00437860858218)];333.0;333.0;1;3.1218;3.1011;564.6892034630075;3.11;333.0;333.0
4;4;can;410;265;443;276;270.5;2.0;1;[];[];0.0;0.0;0;;;530.3818807669794;;;
5;5;see;452;265;486;276;270.5;0.0;1;[np.float64(4837.0)];[np.float64(60.704725456237725)];166.0;166.0;1;3.0941;3.0524;496.484122008438;3.07;166.0;166.0
6;6;a;489;257;499;284;270.5;0.0;1;[];[];0.0;0.0;0;;;481.367913736527;;;
7;7;variety;512;261;575;280;270.5;0.0;1;[np.float64(4838.0)];[np.float64(52.57156538963318)];200.0;200.0;1;3.1631;3.116;428.59084245201694;3.14;200.0;200.0
8;8;of;583;261;601;276;268.5;2.0;1;[np.float64(4839.0)];[np.float64(53.8858875274658)];167.0;167.0;1;3.2014;3.1897;414.2150419473674;3.2;167.0;167.0
9;9;furniture,;607;261;691;278;269.5;1.0;1;[];[];0.0;0.0;0;;;360.736345417949;;;
10;10;including;701;261;784;280;270.5;1.0;1;[np.float64(4840.0)];[np.float64(47.77266546124759)];300.0;300.0;1;3.1905;3.1788;323.0709270462956;3.18;300.0;300.0
11;11;a;793;265;803;276;270.5;0.0;1;[np.float64(4841.0)];[np.float64(42.161636554109705)];234.0;234.0;1;3.179;3.1764;322.498538737636;3.18;234.0;234.0
12;12;couch,;811;261;873;279;270.0;0.5;1;[np.float64(4842.0)];[np.float64(39.614200830459595)];600.0;600.0;1;3.3146;3.3078;312.6205201148987;3.31;600.0;600.0
13;13;a;882;265;893;276;270.5;0.5;1;[];[];0.0;0.0;0;;;315.8779641771186;;;
14;14;chair,;901;261;951;278;269.5;1.0;1;[np.float64(4843.0)];[np.float64(38.48231315612787)];134.0;134.0;1;3.3741;3.3546;315.2236120544587;3.36;134.0;134.0
15;15;and;961;261;995;276;268.5;1.0;1;[];[];0.0;0.0;0;;;328.6859732593582;;;
16;16;a;1003;265;1013;276;270.5;2.0;1;[];[];0.0;0.0;0;;;342.7907699394544;;;
17;17;refrigerator.;1022;261;1131;280;270.5;0.0;1;[];[];0.0;0.0;0;;;347.04476255838125;;;
18;18;The;1140;261;1177;276;268.5;2.0;1;[];[];0.0;0.0;0;;;415.8390939006442;;;
19;19;couch;1185;261;1241;276;268.5;0.0;1;[];[];0.0;0.0;0;;;446.4467471282076;;;
20;20;is;1250;261;1264;276;268.5;0.0;1;[];[];0.0;0.0;0;;;494.557645248139;;;
21;21;located;257;342;324;358;350.0;81.5;2;[];[];0.0;0.0;0;;;593.1909915775439;;;
