;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;302;288;317;309.5;;1;[np.float64(3369.0)];[np.float64(48.06723999977106)];192.0;192.0;1;3.3578;3.3084;802.0121341278863;3.33;192.0;192.0
1;1;possible;297;302;375;321;311.5;2.0;1;[np.float64(3370.0)];[np.float64(40.06623235630892)];300.0;300.0;1;3.2236;3.1997;718.0211691598445;3.21;300.0;300.0
2;2;theme;382;302;441;317;309.5;2.0;1;[];[];0.0;0.0;0;;;657.3384591671974;;;
3;3;of;449;302;467;317;309.5;0.0;1;[];[];0.0;0.0;0;;;633.1426497602821;;;
4;4;this;474;302;506;317;309.5;0.0;1;[];[];0.0;0.0;0;;;597.133370791836;;;
5;5;image;515;302;572;321;311.5;2.0;1;[];[];0.0;0.0;0;;;535.4005724437733;;;
6;6;could;580;302;629;317;309.5;2.0;1;[];[];0.0;0.0;0;;;486.5949162646303;;;
7;7;be;638;302;660;317;309.5;0.0;1;[];[];0.0;0.0;0;;;459.73548591718617;;;
8;8;a;668;306;679;317;311.5;2.0;1;[];[];0.0;0.0;0;;;443.5403102900677;;;
9;9;casual;687;302;748;317;309.5;2.0;1;[];[];0.0;0.0;0;;;386.8781345728067;;;
10;10;meal,;757;302;806;320;311.0;1.5;1;[];[];0.0;0.0;0;;;340.7064732133163;;;
11;11;as;815;306;837;317;311.5;0.5;1;[];[];0.0;0.0;0;;;321.00581442695193;;;
12;12;it;846;302;855;317;309.5;2.0;1;[];[];0.0;0.0;0;;;309.09538147674806;;;
13;13;features;862;302;940;317;309.5;0.0;1;[];[];0.0;0.0;0;;;262.4037446192836;;;
14;14;two;948;302;981;317;309.5;0.0;1;[];[];0.0;0.0;0;;;247.2862886022521;;;
15;15;plates;990;302;1046;321;311.5;2.0;1;[];[];0.0;0.0;0;;;232.27559300155426;;;
16;16;with;1053;302;1091;317;309.5;2.0;1;[];[];0.0;0.0;0;;;236.12125492095947;;;
17;17;different;1099;302;1177;317;309.5;0.0;1;[];[];0.0;0.0;0;;;240.28424650874624;;;
18;18;dishes;1185;302;1246;317;309.5;0.0;1;[];[];0.0;0.0;0;;;269.8005881138777;;;
19;19;on;1255;306;1277;317;311.5;2.0;1;[];[];0.0;0.0;0;;;309.78558615802643;;;
20;20;them.;247;383;299;398;390.5;79.0;2;[np.float64(3371.0)];[np.float64(13.868122373308495)];233.0;233.0;1;3.1732;3.1823;771.2273119781541;3.18;233.0;233.0
21;21;One;309;383;348;398;390.5;0.0;2;[];[];0.0;0.0;0;;;723.2958545244979;;;
22;22;plate;356;383;401;402;392.5;2.0;2;[np.float64(3389.0)];[np.float64(13.925559043884334)];200.0;200.0;1;3.4466;3.3218;670.7126963981228;3.38;200.0;200.0
23;23;contains;409;383;489;398;390.5;2.0;2;[np.float64(3372.0)];[np.float64(10.276875019073543)];234.0;234.0;1;3.2695;3.2175;586.356943463648;3.24;234.0;234.0
24;24;a;497;387;507;398;392.5;2.0;2;[np.float64(3373.0)];[np.float64(15.246128797531185)];200.0;200.0;1;3.3194;3.2528;569.0181781827162;3.29;200.0;200.0
25;25;sandwich;516;383;605;398;390.5;2.0;2;[np.float64(3374.0), np.float64(3390.0)];[np.float64(14.524271011352596), np.float64(15.647788715362537)];434.0;267.0;2;3.3591;3.286;475.48116678258265;3.32;217.0;267.0
26;26;and;613;383;647;398;390.5;0.0;2;[np.float64(3375.0), np.float64(3394.0)];[np.float64(17.744766759872505), np.float64(11.946690265948973)];768.0;334.0;2;3.3196;3.262;435.9944852767439;3.29;384.0;334.0
27;27;fries;655;383;695;398;390.5;0.0;2;[np.float64(3393.0)];[np.float64(14.567491054534912)];233.0;233.0;1;3.267;3.2042;391.5079178466953;3.24;233.0;667.0
28;28;while;703;383;752;398;390.5;0.0;2;[np.float64(3376.0), np.float64(3391.0)];[np.float64(21.479865550994873), np.float64(21.44786480494912)];468.0;234.0;2;3.3722;3.3289;339.923990413665;3.35;234.0;234.0
29;29;another;759;383;833;398;390.5;0.0;2;[np.float64(3377.0), np.float64(3392.0)];[np.float64(25.021697521209717), np.float64(25.413680773514955)];1033.0;600.0;2;3.3201;3.2892;270.38827277325674;3.3;516.5;600.0
30;30;has;840;383;873;398;390.5;0.0;2;[np.float64(3378.0)];[np.float64(32.82916564941405)];167.0;167.0;1;3.3282;3.3424;238.7310903661412;3.34;167.0;167.0
31;31;a;881;387;891;398;392.5;2.0;2;[];[];0.0;0.0;0;;;225.3525137684343;;;
32;32;salad;900;383;949;398;390.5;2.0;2;[np.float64(3379.0)];[np.float64(34.02036918912614)];234.0;234.0;1;3.3526;3.3491;187.5784978887496;3.35;234.0;234.0
33;33;and;958;383;992;398;390.5;0.0;2;[np.float64(3380.0)];[np.float64(34.34818417685375)];233.0;233.0;1;3.3318;3.2697;167.22622995020492;3.3;233.0;233.0
34;34;a;994;379;1004;406;392.5;2.0;2;[];[];0.0;0.0;0;;;155.5361261599823;;;
35;35;side;1019;383;1057;398;390.5;2.0;2;[np.float64(3381.0)];[np.float64(46.257096897472024)];366.0;366.0;1;3.2357;3.1666;155.12125492095947;3.2;366.0;366.0
36;36;dish;1065;383;1103;398;390.5;0.0;2;[];[];0.0;0.0;0;;;155.47851197864665;;;
37;37;like;1112;383;1143;398;390.5;0.0;2;[np.float64(3407.0)];[np.float64(14.592951774597168)];167.0;167.0;1;3.1999;3.1107;165.44714668335476;3.16;167.0;167.0
38;38;rice;1151;383;1184;398;390.5;0.0;2;[np.float64(3382.0)];[np.float64(49.80072903633118)];400.0;400.0;1;3.2488;3.1589;182.70579058533565;3.2;400.0;400.0
