;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;420;770;469;786;778.0;;1;[np.float64(4284.0), np.float64(4285.0), np.float64(4286.0)];[np.float64(0.0), np.float64(4.536745318887728), np.float64(8.599456025574801)];466.0;233.0;3;3.4541;3.343;560.5532315713386;3.4;155.3333;466.0
1;1;could;477;770;526;786;778.0;0.0;1;[np.float64(4287.0)];[np.float64(0.0)];200.0;200.0;1;3.4458;3.3163;503.5535918436731;3.38;200.0;200.0
2;2;be;535;770;556;786;778.0;0.0;1;[np.float64(4288.0)];[np.float64(2.728432308543802)];367.0;367.0;1;3.4418;3.3819;473.5538162964976;3.41;367.0;367.0
3;3;a;565;774;575;786;780.0;2.0;1;[];[];0.0;0.0;0;;;454.58819472474534;;;
4;4;reason;584;774;646;786;780.0;0.0;1;[];[];0.0;0.0;0;;;383.59525524895275;;;
5;5;the;655;770;684;786;778.0;2.0;1;[np.float64(4289.0)];[np.float64(3.9357595443725586)];300.0;300.0;1;3.4686;3.4928;345.5552118388276;3.48;300.0;300.0
6;6;people;693;770;755;790;780.0;2.0;1;[np.float64(4290.0)];[np.float64(5.098705291748047)];400.0;400.0;1;3.4359;3.5312;274.5565469905667;3.48;400.0;400.0
7;7;in;764;770;778;786;778.0;2.0;1;[];[];0.0;0.0;0;;;251.55714112163363;;;
8;8;the;786;770;815;786;778.0;0.0;1;[];[];0.0;0.0;0;;;214.5583641716357;;;
9;9;image;824;770;880;790;780.0;2.0;1;[np.float64(4291.0)];[np.float64(1.4304261207580566)];600.0;600.0;1;3.4146;3.5181;149.56197808384323;3.47;600.0;600.0
10;10;are;888;774;917;786;780.0;0.0;1;[];[];0.0;0.0;0;;;112.70400784650684;;;
11;11;playing;926;770;991;790;780.0;0.0;1;[np.float64(4292.0)];[np.float64(0.839503288269043)];567.0;567.0;1;3.3533;3.4051;38.5963009692412;3.38;567.0;567.0
12;12;Wii;1000;770;1027;786;778.0;2.0;1;[np.float64(4293.0)];[np.float64(3.1734733153516577)];67.0;67.0;1;3.3256;3.3086;3.1734733153516577;3.32;67.0;67.0
13;13;at;1036;771;1053;786;778.5;0.5;1;[];[];0.0;0.0;0;;;7.067388582473775;;;
14;14;work?;1060;770;1115;786;778.0;0.5;1;[];[];0.0;0.0;0;;;30.50848587240932;;;
