;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Title:;270;425;315;440;432.5;;1;[np.float64(5023.0)];[np.float64(34.40586292743683)];266.0;266.0;1;3.3223;3.2592;717.2430387833467;3.29;266.0;266.0
1;1;Vehicle;324;425;394;440;432.5;0.0;1;[np.float64(5024.0), np.float64(5040.0)];[np.float64(35.01307120493096), np.float64(30.335762023925724)];466.0;266.0;2;3.2476;3.1732;638.2449313246249;3.21;233.0;266.0
2;2;Noise;403;425;457;440;432.5;0.0;1;[];[];0.0;0.0;0;;;575.2468131192454;;;
3;3;and;465;425;499;440;432.5;0.0;1;[np.float64(5025.0)];[np.float64(27.890123844146785)];200.0;200.0;1;3.3028;3.223;533.2483146702826;3.26;200.0;200.0
4;4;Vibration;507;425;591;440;432.5;0.0;1;[np.float64(5026.0)];[np.float64(28.76835632324213)];100.0;100.0;1;3.2958;3.2187;441.2526026058775;3.26;100.0;100.0
5;5;Refinement.;600;425;714;440;432.5;0.0;1;[np.float64(5027.0), np.float64(5029.0), np.float64(5039.0)];[np.float64(23.875370216369674), np.float64(15.760904312133789), np.float64(16.262352943420353)];500.0;167.0;3;3.2361;3.1746;318.26220806786256;3.21;166.6667;167.0
6;6;Topic:;723;425;780;444;434.5;2.0;1;[np.float64(5028.0), np.float64(5032.0), np.float64(5033.0), np.float64(5038.0)];[np.float64(12.075434548514181), np.float64(20.074530029296852), np.float64(28.102350711377483), np.float64(18.98278942108152)];868.0;234.0;4;3.2241;3.2065;252.2286743134848;3.22;217.0;367.0
7;7;Woodhead;789;425;891;440;432.5;2.0;1;[np.float64(5030.0), np.float64(5031.0), np.float64(5034.0)];[np.float64(19.24986772537227), np.float64(14.413953817781605), np.float64(13.862962484359741)];701.0;333.0;3;3.2625;3.2476;141.30537846787954;3.26;233.6667;1168.0
8;8;Publishing;901;425;998;444;434.5;2.0;1;[np.float64(5035.0)];[np.float64(7.827342224121139)];167.0;167.0;1;3.3122;3.2935;34.234567884633115;3.3;167.0;167.0
9;9;in;1007;425;1021;440;432.5;2.0;1;[np.float64(5036.0)];[np.float64(4.360093784332264)];500.0;500.0;1;3.2276;3.2072;12.165330966717665;3.22;500.0;500.0
10;10;Mechanical;1030;425;1137;440;432.5;0.0;1;[np.float64(5041.0), np.float64(5042.0)];[np.float64(0.0), np.float64(4.683260917663574)];333.0;200.0;2;3.0925;3.0637;4.683260917663574;3.08;166.5;333.0
11;11;Engineering.;1146;425;1264;444;434.5;2.0;1;[np.float64(5037.0)];[np.float64(0.0)];133.0;133.0;1;3.2199;3.138;113.77430277736738;3.18;133.0;1033.0
