;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[np.float64(4795.0), np.float64(4796.0)];[np.float64(0.0), np.float64(5.168116399580321)];433.0;233.0;2;3.193;3.1489;303.36375209263406;3.17;216.5;433.0
1;1;type;589;771;628;790;780.5;2.5;1;[np.float64(4797.0)];[np.float64(0.7898111343383789)];166.0;166.0;1;3.1139;3.0689;257.36375209263406;3.09;166.0;166.0
2;2;of;637;770;654;786;778.0;2.5;1;[];[];0.0;0.0;0;;;231.36375209263406;;;
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(4798.0), np.float64(4799.0)];[np.float64(4.501559121268087), np.float64(1.358885851773266)];600.0;233.0;2;3.1425;3.1301;145.36375209263406;3.14;300.0;600.0
4;4;can;748;774;780;786;780.0;2.0;1;[];[];0.0;0.0;0;;;105.36816020359574;;;
5;5;you;789;774;821;790;782.0;2.0;1;[np.float64(4800.0)];[np.float64(0.0)];167.0;167.0;1;3.1588;3.2157;64.37096793659875;3.19;167.0;167.0
6;6;see;830;774;862;786;780.0;2.0;1;[];[];0.0;0.0;0;;;23.383623361203668;;;
7;7;in;871;770;885;786;778.0;2.0;1;[np.float64(4801.0)];[np.float64(0.3637520926340585)];234.0;234.0;1;3.1396;3.2015;0.3637520926340585;3.17;234.0;234.0
8;8;this;893;770;926;786;778.0;0.0;1;[];[];0.0;0.0;0;;;7.6362479073659415;;;
9;9;image?;934;770;1002;790;780.0;2.0;1;[];[];0.0;0.0;0;;;48.63624790736594;;;
